index,x_m,y_m,theta_rad,left_deg,right_deg
84,0.13606929369848386,0.0021572741832777864,0.2613318888923653,324.0,402.0
85,0.13733806106972335,0.0024966037219404736,0.28478475071603904,324.0,409.0
86,0.13877858785104719,0.0029183062581330656,0.3115880213716663,324.0,417.0
87,0.14074306095252018,0.00355102250816572,0.3283400655314333,327.0,425.0
88,0.14322945925608924,0.004398066892205143,0.33504088319534003,333.0,433.0
89,0.14571012589153975,0.005261753036754441,0.34174170085924693,339.0,441.0
90,0.1483617225880847,0.0062049199562575034,0.3450921096912003,346.0,449.0
91,0.1510101444133746,0.007156965498498493,0.34844251852315367,353.0,457.0
92,0.1536553616382684,0.008117878976548323,0.35179292735510703,360.0,465.0
93,0.15629734456959749,0.009087649603933321,0.3551433361870604,367.0,473.0
